cohort,outer_split,method,calibration_fraction_total_persons,inner_attempts,inner_successes,fit_success_rate,total_persons,evaluation_persons,evaluation_records,evaluation_events,median_calibration_persons,median_calibration_records,median_calibration_events,median_calibration_event_persons,median_auc,median_brier,median_delta_brier_vs_raw,median_citl,median_abs_citl,median_slope,median_abs_slope_error,proportion_abs_citl_le_0_20,proportion_brier_within_plus_0_001,proportion_brier_improved,descriptive_tolerance_met
CHARLS,29,intercept_only,0.6,100,100,1.0,3915,1566,1566,311,2349.0,2349.0,476.0,476.0,0.6776418441987676,0.1480346817439785,-0.008618161628150323,-0.022360822652798772,0.022360822652798772,0.9161249577724941,0.08387504222750586,1.0,1.0,1.0,True
CHARLS,29,none,0.0,1,1,1.0,3915,1566,1566,311,0.0,0.0,0.0,0.0,0.6776418441987676,0.1566528433721288,0.0,0.7329396079136481,0.7329396079136481,0.9161249577724941,0.08387504222750586,0.0,1.0,1.0,False
CHARLS,30,intercept_and_slope,0.05,100,100,1.0,3915,1566,1566,305,195.0,195.0,40.0,40.0,0.646182446926067,0.1492499085005834,-0.00633029894840674,-0.01937448284542026,0.11734311288818554,0.8881364684219317,0.19215098111090223,0.69,1.0,0.99,False
CHARLS,30,intercept_and_slope,0.1,100,100,1.0,3915,1566,1566,305,391.0,391.0,80.0,80.0,0.646182446926067,0.14865087145020645,-0.0069293359987836894,-0.027404298631881555,0.0813406945223825,0.8886199621472521,0.18753428165554348,0.86,1.0,1.0,False
CHARLS,30,intercept_and_slope,0.2,100,100,1.0,3915,1566,1566,305,783.0,783.0,162.0,162.0,0.646182446926067,0.14829751812719277,-0.007282689321797348,-0.03596273116274805,0.05198876273472665,0.8848955762250492,0.12809481756919888,0.99,1.0,1.0,False
CHARLS,30,intercept_and_slope,0.3,100,100,1.0,3915,1566,1566,305,1174.0,1174.0,240.5,240.5,0.646182446926067,0.14825114005973336,-0.00732906738925676,-0.027286218481018296,0.044796629284597905,0.8838184954958648,0.11763092778085776,1.0,1.0,1.0,False
CHARLS,30,intercept_and_slope,0.4,100,100,1.0,3915,1566,1566,305,1566.0,1566.0,321.0,321.0,0.646182446926067,0.14818908660924668,-0.007391120839743456,-0.027317270322443278,0.030074944513064476,0.8865177384354219,0.11348226156457814,1.0,1.0,1.0,False
CHARLS,30,intercept_and_slope,0.5,100,100,1.0,3915,1566,1566,305,1957.0,1957.0,403.0,403.0,0.646182446926067,0.14816055235317904,-0.0074196550958110785,-0.02871777240338384,0.029103640405309418,0.8937247066828407,0.10627529331715929,1.0,1.0,1.0,False
CHARLS,30,intercept_and_slope,0.6,100,100,1.0,3915,1566,1566,305,2349.0,2349.0,482.0,482.0,0.646182446926067,0.14815492498825433,-0.007425282460735788,-0.024184319654576205,0.024184319654576205,0.8879105150518136,0.11208948494818638,1.0,1.0,1.0,False
CHARLS,30,intercept_only,0.05,100,100,1.0,3915,1566,1566,305,195.0,195.0,40.0,40.0,0.646182446926067,0.1485881007822678,-0.006992106666722314,-0.010459024338923524,0.11490240940699867,0.7941596743458098,0.2058403256541902,0.68,1.0,1.0,False
CHARLS,30,intercept_only,0.1,100,100,1.0,3915,1566,1566,305,391.0,391.0,80.0,80.0,0.646182446926067,0.14853216172914466,-0.007048045719845464,-0.02642017897042106,0.0797834880825668,0.7941596743458098,0.2058403256541902,0.86,1.0,1.0,True
CHARLS,30,intercept_only,0.2,100,100,1.0,3915,1566,1566,305,783.0,783.0,162.0,162.0,0.646182446926067,0.1484803082015682,-0.007099899247421923,-0.03138629923164219,0.05068307007279042,0.7941596743458098,0.2058403256541902,0.99,1.0,1.0,True
CHARLS,30,intercept_only,0.3,100,100,1.0,3915,1566,1566,305,1174.0,1174.0,240.5,240.5,0.646182446926067,0.14844977753839977,-0.007130429910590347,-0.02340555259234224,0.043632914390298955,0.7941596743458098,0.2058403256541902,1.0,1.0,1.0,True
CHARLS,30,intercept_only,0.4,100,100,1.0,3915,1566,1566,305,1566.0,1566.0,321.0,321.0,0.646182446926067,0.14845007298600044,-0.0071301344629896984,-0.023351056082449105,0.02782300672904426,0.7941596743458098,0.2058403256541902,1.0,1.0,1.0,True
CHARLS,30,intercept_only,0.5,100,100,1.0,3915,1566,1566,305,1957.0,1957.0,403.0,403.0,0.646182446926067,0.14845636066898038,-0.0071238467800097405,-0.0252113751081732,0.027639749955774444,0.7941596743458098,0.2058403256541902,1.0,1.0,1.0,True
CHARLS,30,intercept_only,0.6,100,100,1.0,3915,1566,1566,305,2349.0,2349.0,482.0,482.0,0.646182446926067,0.14843759152928523,-0.007142615919704887,-0.019986105194563175,0.019986105194563175,0.7941596743458098,0.2058403256541902,1.0,1.0,1.0,True
CHARLS,30,none,0.0,1,1,1.0,3915,1566,1566,305,0.0,0.0,0.0,0.0,0.646182446926067,0.15558020744899012,0.0,0.7342486692775039,0.7342486692775039,0.7941596743458098,0.2058403256541902,0.0,1.0,1.0,False
ELSA,1,intercept_and_slope,0.05,100,100,1.0,8609,3443,12216,1203,430.0,1533.5,146.5,137.0,0.7549545655217869,0.08029820916603417,-0.0006956116089293085,0.02273322175114769,0.059955378205698226,1.0791163971637667,0.08453257654101076,0.97,1.0,0.96,True
ELSA,1,intercept_and_slope,0.1,100,100,1.0,8609,3443,12216,1203,860.0,3067.0,295.0,272.0,0.7549545655217869,0.08026029796350607,-0.0007335228114574016,0.028450887972526935,0.04642336074910576,1.0756779450948306,0.07815972841177732,0.99,1.0,1.0,True
ELSA,1,intercept_and_slope,0.2,100,100,1.0,8609,3443,12216,1203,1721.0,6108.0,587.0,542.5,0.7549545655217869,0.08025458534753609,-0.0007392354274273899,0.0332987793484045,0.03825365677151672,1.0857877659389747,0.08578776593897475,1.0,1.0,1.0,True
ELSA,1,intercept_and_slope,0.3,100,100,1.0,8609,3443,12216,1203,2582.0,9204.5,884.0,820.0,0.7549545655217869,0.08023475537732498,-0.0007590653976384948,0.0308932720584532,0.0308932720584532,1.0794454678589886,0.07944546785898865,1.0,1.0,1.0,True
ELSA,1,intercept_and_slope,0.4,100,100,1.0,8609,3443,12216,1203,3443.0,12259.0,1179.5,1091.0,0.7549545655217869,0.08023786237826083,-0.0007559583967026509,0.027626515590410385,0.027626515590410385,1.0821795016514946,0.08217950165149468,1.0,1.0,1.0,True
ELSA,1,intercept_and_slope,0.5,100,100,1.0,8609,3443,12216,1203,4304.0,15318.0,1476.5,1366.0,0.7549545655217869,0.08023317087807685,-0.0007606498968866157,0.028985524077894467,0.028985524077894467,1.0822554629892889,0.08225546298928887,1.0,1.0,1.0,True
ELSA,1,intercept_and_slope,0.6,100,100,1.0,8609,3443,12216,1203,5165.0,18391.0,1772.0,1640.0,0.7549545655217869,0.0802345541694087,-0.0007592666055547814,0.02766372786691644,0.02766372786691644,1.0837413998769667,0.08374139987696672,1.0,1.0,1.0,True
ELSA,1,intercept_only,0.05,100,100,1.0,8609,3443,12216,1203,430.0,1533.5,146.5,137.0,0.7549545655217869,0.0803534918216903,-0.0006403289532731712,0.0217410178984885,0.060885678962490954,1.1566440336652413,0.15664403366524127,0.97,1.0,0.99,True
ELSA,1,intercept_only,0.1,100,100,1.0,8609,3443,12216,1203,860.0,3067.0,295.0,272.0,0.7549545655217869,0.08035873731135888,-0.0006350834636045938,0.03196375790563222,0.04466256191906269,1.1566440336652413,0.15664403366524127,1.0,1.0,1.0,True
ELSA,1,intercept_only,0.2,100,100,1.0,8609,3443,12216,1203,1721.0,6108.0,587.0,542.5,0.7549545655217869,0.0803594410802205,-0.0006343796947429828,0.03234600085715143,0.03647341866691904,1.1566440336652413,0.15664403366524127,1.0,1.0,1.0,True
ELSA,1,intercept_only,0.3,100,100,1.0,8609,3443,12216,1203,2582.0,9204.5,884.0,820.0,0.7549545655217869,0.08035611391816143,-0.0006377068568020478,0.03053187412969801,0.03053187412969801,1.1566440336652413,0.15664403366524127,1.0,1.0,1.0,True
ELSA,1,intercept_only,0.4,100,100,1.0,8609,3443,12216,1203,3443.0,12259.0,1179.5,1091.0,0.7549545655217869,0.08035009131843016,-0.0006437294565333138,0.027169610582482843,0.027169610582482843,1.1566440336652413,0.15664403366524127,1.0,1.0,1.0,True
ELSA,1,intercept_only,0.5,100,100,1.0,8609,3443,12216,1203,4304.0,15318.0,1476.5,1366.0,0.7549545655217869,0.0803516417338816,-0.0006421790410818737,0.0280464455061173,0.0280464455061173,1.1566440336652413,0.15664403366524127,1.0,1.0,1.0,True
ELSA,1,intercept_only,0.6,100,100,1.0,8609,3443,12216,1203,5165.0,18391.0,1772.0,1640.0,0.7549545655217869,0.08034937999623917,-0.0006444407787243034,0.026764740526575674,0.026764740526575674,1.1566440336652413,0.15664403366524127,1.0,1.0,1.0,True
ELSA,1,none,0.0,1,1,1.0,8609,3443,12216,1203,0.0,0.0,0.0,0.0,0.7549545655217869,0.08099382077496348,0.0,0.22278727731464368,0.22278727731464368,1.1566440336652413,0.15664403366524127,0.0,1.0,1.0,False
ELSA,2,intercept_and_slope,0.05,100,100,1.0,8609,3443,12297,1203,430.0,1519.5,146.5,136.0,0.7483471179032168,0.0804568071061614,-0.0006356756805808439,0.07029350746996103,0.08001500230085157,0.99982582179998,0.06807526950847148,0.88,1.0,0.94,True
ELSA,2,intercept_and_slope,0.1,100,100,1.0,8609,3443,12297,1203,860.0,3042.5,296.0,274.0,0.7483471179032168,0.08038409507970953,-0.0007083877070327149,0.0670329442836607,0.06740086819202545,1.007320337292017,0.03863684135868978,0.98,1.0,1.0,True
ELSA,2,intercept_and_slope,0.2,100,100,1.0,8609,3443,12297,1203,1721.0,6100.0,586.0,545.0,0.7483471179032168,0.08038910671496771,-0.0007033760717745294,0.06845458328548776,0.06972994006929628,1.0205344318687137,0.033160134354133286,1.0,1.0,1.0,True
ELSA,2,intercept_and_slope,0.3,100,100,1.0,8609,3443,12297,1203,2582.0,9141.5,887.0,824.0,0.7483471179032168,0.08036624690467414,-0.0007262358820681117,0.06258514094063408,0.06258514094063408,1.0134235885230527,0.01861035432592595,1.0,1.0,1.0,True
ELSA,2,intercept_and_slope,0.4,100,100,1.0,8609,3443,12297,1203,3443.0,12204.0,1181.0,1097.0,0.7483471179032168,0.08037534282912803,-0.0007171399576142087,0.06825591142032586,0.06825591142032586,1.0195921254290852,0.02055637294299767,1.0,1.0,1.0,True
ELSA,2,intercept_and_slope,0.5,100,100,1.0,8609,3443,12297,1203,4304.0,15253.5,1477.0,1370.0,0.7483471179032168,0.08036885974750033,-0.0007236230392419218,0.06590903028269626,0.06590903028269626,1.0146193000035386,0.015306763272491808,1.0,1.0,1.0,True
ELSA,2,intercept_and_slope,0.6,100,100,1.0,8609,3443,12297,1203,5165.0,18311.0,1772.0,1644.0,0.7483471179032168,0.08036792008207677,-0.0007245627046654768,0.06603899688308329,0.06603899688308329,1.0166122990717867,0.01661229907178674,1.0,1.0,1.0,True
ELSA,2,intercept_only,0.05,100,100,1.0,8609,3443,12297,1203,430.0,1519.5,146.5,136.0,0.7483471179032168,0.08049024111460731,-0.0006022416721349275,0.06783747917893075,0.07643867435212849,1.1142041675078154,0.11420416750781537,0.88,1.0,0.97,True
ELSA,2,intercept_only,0.1,100,100,1.0,8609,3443,12297,1203,860.0,3042.5,296.0,274.0,0.7483471179032168,0.08047095164252303,-0.0006215311442192145,0.058666919035767304,0.060445423776937256,1.1142041675078154,0.11420416750781537,0.98,1.0,0.99,True
ELSA,2,intercept_only,0.2,100,100,1.0,8609,3443,12297,1203,1721.0,6100.0,586.0,545.0,0.7483471179032168,0.08048122618247985,-0.0006112566042623876,0.06363350192625912,0.0648479010688786,1.1142041675078154,0.11420416750781537,1.0,1.0,1.0,True
ELSA,2,intercept_only,0.3,100,100,1.0,8609,3443,12297,1203,2582.0,9141.5,887.0,824.0,0.7483471179032168,0.08046742782785772,-0.0006250549588845272,0.056919540654932335,0.056919540654932335,1.1142041675078154,0.11420416750781537,1.0,1.0,1.0,True
ELSA,2,intercept_only,0.4,100,100,1.0,8609,3443,12297,1203,3443.0,12204.0,1181.0,1097.0,0.7483471179032168,0.08047761940475018,-0.0006148633819920632,0.06191293114863271,0.06191293114863271,1.1142041675078154,0.11420416750781537,1.0,1.0,1.0,True
ELSA,2,intercept_only,0.5,100,100,1.0,8609,3443,12297,1203,4304.0,15253.5,1477.0,1370.0,0.7483471179032168,0.08047381802032746,-0.0006186647664147837,0.06007386713005258,0.06007386713005258,1.1142041675078154,0.11420416750781537,1.0,1.0,1.0,True
ELSA,2,intercept_only,0.6,100,100,1.0,8609,3443,12297,1203,5165.0,18311.0,1772.0,1644.0,0.7483471179032168,0.08047403794941807,-0.0006184448373241849,0.060181016015518216,0.060181016015518216,1.1142041675078154,0.11420416750781537,1.0,1.0,1.0,True
ELSA,2,none,0.0,1,1,1.0,8609,3443,12297,1203,0.0,0.0,0.0,0.0,0.7483471179032168,0.08109248278674225,0.0,0.24288925109171156,0.24288925109171156,1.1142041675078154,0.11420416750781537,0.0,1.0,1.0,False
ELSA,3,intercept_and_slope,0.05,100,100,1.0,8609,3443,12220,1188,430.0,1531.5,148.0,136.0,0.7459676533280594,0.07982249024327762,-0.00047206769932802567,-0.0190663067917969,0.06282232775895571,1.0013459688552326,0.0710521186704462,0.96,1.0,0.9,True
ELSA,3,intercept_and_slope,0.1,100,100,1.0,8609,3443,12220,1188,860.0,3058.5,297.0,278.0,0.7459676533280594,0.07974078999244258,-0.0005537679501630699,-0.00871043038322416,0.03789251688647777,1.0090269390415854,0.04239556942099443,1.0,1.0,1.0,True
ELSA,3,intercept_and_slope,0.2,100,100,1.0,8609,3443,12220,1188,1721.0,6126.5,589.0,548.5,0.7459676533280594,0.07971115927668465,-0.0005833986659209908,0.0023651569900319555,0.021701274145950147,1.0126221488195069,0.029914470138171667,1.0,1.0,1.0,True
ELSA,3,intercept_and_slope,0.3,100,100,1.0,8609,3443,12220,1188,2582.0,9177.5,892.5,829.0,0.7459676533280594,0.07970545715305126,-0.0005891007895543893,-0.011789149013143133,0.018894395038730798,1.0118644537212185,0.02197937036354236,1.0,1.0,1.0,True
ELSA,3,intercept_and_slope,0.4,100,100,1.0,8609,3443,12220,1188,3443.0,12256.0,1189.0,1104.5,0.7459676533280594,0.07969933436497506,-0.0005952235776305881,-0.00888633043427438,0.014310752853988785,1.00650264720751,0.014874312973473358,1.0,1.0,1.0,True
ELSA,3,intercept_and_slope,0.5,100,100,1.0,8609,3443,12220,1188,4304.0,15308.0,1489.0,1384.0,0.7459676533280594,0.07969634709824006,-0.0005982108443655931,-0.010188069460094746,0.012046272547632492,1.0076718758846792,0.010001649388793776,1.0,1.0,1.0,True
ELSA,3,intercept_and_slope,0.6,100,100,1.0,8609,3443,12220,1188,5165.0,18387.0,1787.0,1661.0,0.7459676533280594,0.07969439500250118,-0.0006001629401044678,-0.009945059376429827,0.009945059376429827,1.0095626750850384,0.009562675085038275,1.0,1.0,1.0,True
ELSA,3,intercept_only,0.05,100,100,1.0,8609,3443,12220,1188,430.0,1531.5,148.0,136.0,0.7459676533280594,0.0798012690332546,-0.0004932889093510542,-0.013233906995603359,0.06079795898895756,1.108275276213409,0.10827527621340893,0.97,1.0,0.98,True
ELSA,3,intercept_only,0.1,100,100,1.0,8609,3443,12220,1188,860.0,3058.5,297.0,278.0,0.7459676533280594,0.07978014439828361,-0.0005144135443220371,-0.008768509945944074,0.03513774298595425,1.108275276213409,0.10827527621340893,1.0,1.0,1.0,True
ELSA,3,intercept_only,0.2,100,100,1.0,8609,3443,12220,1188,1721.0,6126.5,589.0,548.5,0.7459676533280594,0.07978400047350656,-0.0005105574690990877,0.0022083418154127976,0.01983749187714525,1.108275276213409,0.10827527621340893,1.0,1.0,1.0,True
ELSA,3,intercept_only,0.3,100,100,1.0,8609,3443,12220,1188,2582.0,9177.5,892.5,829.0,0.7459676533280594,0.07977304075388958,-0.0005215171887160697,-0.010703625208339812,0.018099474022136033,1.108275276213409,0.10827527621340893,1.0,1.0,1.0,True
ELSA,3,intercept_only,0.4,100,100,1.0,8609,3443,12220,1188,3443.0,12256.0,1189.0,1104.5,0.7459676533280594,0.07977450499050659,-0.0005200529520990524,-0.008167867688350868,0.013706986709266629,1.108275276213409,0.10827527621340893,1.0,1.0,1.0,True
ELSA,3,intercept_only,0.5,100,100,1.0,8609,3443,12220,1188,4304.0,15308.0,1489.0,1384.0,0.7459676533280594,0.07977361556989564,-0.0005209423727100121,-0.009365988047026364,0.011430372646191986,1.108275276213409,0.10827527621340893,1.0,1.0,1.0,True
ELSA,3,intercept_only,0.6,100,100,1.0,8609,3443,12220,1188,5165.0,18387.0,1787.0,1661.0,0.7459676533280594,0.07977368329068998,-0.0005208746519156579,-0.009273131120565997,0.009273131120565997,1.108275276213409,0.10827527621340893,1.0,1.0,1.0,True
ELSA,3,none,0.0,1,1,1.0,8609,3443,12220,1188,0.0,0.0,0.0,0.0,0.7459676533280594,0.08029455794260565,0.0,0.20122659561675343,0.20122659561675343,1.108275276213409,0.10827527621340893,0.0,1.0,1.0,False
ELSA,4,intercept_and_slope,0.05,100,100,1.0,8609,3443,12172,1195,430.0,1531.0,146.5,136.0,0.7430825121983852,0.0812860521155211,-0.0003511321465718281,0.018846603368171958,0.06939238997413388,0.9353232975649209,0.08248093185498628,0.98,1.0,0.89,True
ELSA,4,intercept_and_slope,0.1,100,100,1.0,8609,3443,12172,1195,860.0,3072.5,296.5,275.5,0.7430825121983852,0.08118988965911683,-0.00044729460297610046,0.026790429189690632,0.0428776147061319,0.9522954842611401,0.05746365128676395,1.0,1.0,0.98,True
ELSA,4,intercept_and_slope,0.2,100,100,1.0,8609,3443,12172,1195,1721.0,6126.5,590.5,546.5,0.7430825121983852,0.08116004857283843,-0.0004771356892544973,0.021613571078943416,0.028044351817798262,0.946139690861959,0.05470764320424104,1.0,1.0,1.0,True
ELSA,4,intercept_and_slope,0.3,100,100,1.0,8609,3443,12172,1195,2582.0,9212.5,888.5,821.0,0.7430825121983852,0.08115037390735429,-0.0004868103547386454,0.02619089744636492,0.02767918870267351,0.9458960592912959,0.05410394070870406,1.0,1.0,1.0,True
ELSA,4,intercept_and_slope,0.4,100,100,1.0,8609,3443,12172,1195,3443.0,12297.5,1186.0,1100.0,0.7430825121983852,0.08115028669886683,-0.00048689756322610467,0.021314770333150445,0.02181749540455548,0.9429193800335416,0.05708061996645841,1.0,1.0,1.0,True
ELSA,4,intercept_and_slope,0.5,100,100,1.0,8609,3443,12172,1195,4304.0,15363.5,1480.0,1371.5,0.7430825121983852,0.08114779683045212,-0.0004893874316408142,0.023821055238205054,0.023821055238205054,0.9438136544024218,0.056186345597578236,1.0,1.0,1.0,True
ELSA,4,intercept_and_slope,0.6,100,100,1.0,8609,3443,12172,1195,5165.0,18435.0,1780.0,1650.0,0.7430825121983852,0.08114475834339357,-0.0004924259186993643,0.021346726872714814,0.021346726872714814,0.9451805530585471,0.054819446941452854,1.0,1.0,1.0,True
ELSA,4,intercept_only,0.05,100,100,1.0,8609,3443,12172,1195,430.0,1531.0,146.5,136.0,0.7430825121983852,0.08115025365714204,-0.00048693060495089147,0.02189646959047936,0.0662553639339876,1.0651453417009165,0.06514534170091646,0.98,1.0,0.98,True
ELSA,4,intercept_only,0.1,100,100,1.0,8609,3443,12172,1195,860.0,3072.5,296.5,275.5,0.7430825121983852,0.08114270050991632,-0.0004944837521766096,0.024572925763220115,0.04193975716955163,1.0651453417009165,0.06514534170091646,1.0,1.0,1.0,True
ELSA,4,intercept_only,0.2,100,100,1.0,8609,3443,12172,1195,1721.0,6126.5,590.5,546.5,0.7430825121983852,0.08112905590872442,-0.0005081283533685116,0.02143756570089455,0.029675078585780328,1.0651453417009165,0.06514534170091646,1.0,1.0,1.0,True
ELSA,4,intercept_only,0.3,100,100,1.0,8609,3443,12172,1195,2582.0,9212.5,888.5,821.0,0.7430825121983852,0.08113289313336258,-0.0005042911287303498,0.025146369863291995,0.027005225398651113,1.0651453417009165,0.06514534170091646,1.0,1.0,1.0,True
ELSA,4,intercept_only,0.4,100,100,1.0,8609,3443,12172,1195,3443.0,12297.5,1186.0,1100.0,0.7430825121983852,0.08112823964818655,-0.0005089446139063883,0.0206179489709427,0.021988205393658304,1.0651453417009165,0.06514534170091646,1.0,1.0,1.0,True
ELSA,4,intercept_only,0.5,100,100,1.0,8609,3443,12172,1195,4304.0,15363.5,1480.0,1371.5,0.7430825121983852,0.08113100630109162,-0.0005061779610013167,0.023359158805413158,0.023359158805413158,1.0651453417009165,0.06514534170091646,1.0,1.0,1.0,True
ELSA,4,intercept_only,0.6,100,100,1.0,8609,3443,12172,1195,5165.0,18435.0,1780.0,1650.0,0.7430825121983852,0.081128473629907,-0.000508710632185945,0.020855189212668386,0.020855189212668386,1.0651453417009165,0.06514534170091646,1.0,1.0,1.0,True
ELSA,4,none,0.0,1,1,1.0,8609,3443,12172,1195,0.0,0.0,0.0,0.0,0.7430825121983852,0.08163718426209293,0.0,0.21933406716105067,0.21933406716105067,1.0651453417009165,0.06514534170091646,0.0,1.0,1.0,False
ELSA,5,intercept_and_slope,0.05,100,100,1.0,8609,3443,12334,1202,430.0,1522.5,149.0,140.0,0.7605384157318351,0.07938588109037231,-0.0006631531513211705,0.0011434414980796958,0.059558333120840454,1.1316393756114744,0.13163937561147443,0.98,1.0,0.95,False
ELSA,5,intercept_and_slope,0.1,100,100,1.0,8609,3443,12334,1202,860.0,3044.5,293.5,272.0,0.7605384157318351,0.07932440009271965,-0.000724634148973842,0.021558374325214222,0.04235529260797414,1.1023943720692047,0.10239437206920476,1.0,1.0,1.0,False
ELSA,5,intercept_and_slope,0.2,100,100,1.0,8609,3443,12334,1202,1721.0,6114.5,591.0,550.0,0.7605384157318351,0.07932010124008732,-0.0007289330016061676,0.021165370427783985,0.032894586363430255,1.0960772084775785,0.09607720847757861,1.0,1.0,1.0,True
ELSA,5,intercept_and_slope,0.3,100,100,1.0,8609,3443,12334,1202,2582.0,9120.0,887.0,824.0,0.7605384157318351,0.07931073579080088,-0.0007382984508926133,0.013330293512919096,0.01686742350231373,1.1084672416691015,0.10846724166910149,1.0,1.0,1.0,False
ELSA,5,intercept_and_slope,0.4,100,100,1.0,8609,3443,12334,1202,3443.0,12169.0,1179.5,1098.0,0.7605384157318351,0.07929612311113891,-0.000752911130554576,0.017704314344250828,0.01982360537826048,1.0986489263506525,0.09864892635065248,1.0,1.0,1.0,True
ELSA,5,intercept_and_slope,0.5,100,100,1.0,8609,3443,12334,1202,4304.0,15225.0,1477.0,1375.0,0.7605384157318351,0.07930684495570078,-0.0007421892859927129,0.01862111318085226,0.01862111318085226,1.1060197873201956,0.10601978732019557,1.0,1.0,1.0,False
ELSA,5,intercept_and_slope,0.6,100,100,1.0,8609,3443,12334,1202,5165.0,18274.0,1773.0,1649.0,0.7605384157318351,0.07930272850435036,-0.0007463057373431406,0.01836549881979295,0.01836549881979295,1.1018643981041625,0.10186439810416259,1.0,1.0,1.0,False
ELSA,5,intercept_only,0.05,100,100,1.0,8609,3443,12334,1202,430.0,1522.5,149.0,140.0,0.7605384157318351,0.07939279299536309,-0.0006562412463304024,0.0021391785508294106,0.05959329347210086,1.1673337571636015,0.16733375716360155,0.97,1.0,0.99,True
ELSA,5,intercept_only,0.1,100,100,1.0,8609,3443,12334,1202,860.0,3044.5,293.5,272.0,0.7605384157318351,0.07941345600478891,-0.0006355782369045701,0.020862347042726388,0.04034126356668394,1.1673337571636015,0.16733375716360155,1.0,1.0,1.0,True
ELSA,5,intercept_only,0.2,100,100,1.0,8609,3443,12334,1202,1721.0,6114.5,591.0,550.0,0.7605384157318351,0.07941237610895974,-0.0006366581327337598,0.020223017570943795,0.03118476314758907,1.1673337571636015,0.16733375716360155,1.0,1.0,1.0,True
ELSA,5,intercept_only,0.3,100,100,1.0,8609,3443,12334,1202,2582.0,9120.0,887.0,824.0,0.7605384157318351,0.07939973402651775,-0.0006493002151757438,0.012405316655910575,0.016283656813268675,1.1673337571636015,0.16733375716360155,1.0,1.0,1.0,True
ELSA,5,intercept_only,0.4,100,100,1.0,8609,3443,12334,1202,3443.0,12169.0,1179.5,1098.0,0.7605384157318351,0.07940720589184881,-0.0006418283498446781,0.017107581813499452,0.018767848583541833,1.1673337571636015,0.16733375716360155,1.0,1.0,1.0,True
ELSA,5,intercept_only,0.5,100,100,1.0,8609,3443,12334,1202,4304.0,15225.0,1477.0,1375.0,0.7605384157318351,0.07940893108393465,-0.0006401031577588298,0.0181598560721057,0.0181598560721057,1.1673337571636015,0.16733375716360155,1.0,1.0,1.0,True
ELSA,5,intercept_only,0.6,100,100,1.0,8609,3443,12334,1202,5165.0,18274.0,1773.0,1649.0,0.7605384157318351,0.07940814184997172,-0.0006408923917217701,0.017680338286940135,0.017680338286940135,1.1673337571636015,0.16733375716360155,1.0,1.0,1.0,True
ELSA,5,none,0.0,1,1,1.0,8609,3443,12334,1202,0.0,0.0,0.0,0.0,0.7605384157318351,0.08004903424169349,0.0,0.21732529770068731,0.21732529770068731,1.1673337571636015,0.16733375716360155,0.0,1.0,1.0,False
ELSA,6,intercept_and_slope,0.05,100,100,1.0,8609,3443,12102,1157,430.0,1545.5,151.0,140.0,0.7487290305538852,0.07814897813838906,-0.0005543887012239221,-0.02483981862268214,0.05601445607525592,1.0231736954753197,0.0695955597135332,0.99,1.0,0.99,True
ELSA,6,intercept_and_slope,0.1,100,100,1.0,8609,3443,12102,1157,860.0,3077.5,301.5,280.5,0.7487290305538852,0.07809554000170797,-0.000607826837905015,-0.030063756475372794,0.044858937532100615,1.0220928939292067,0.05194248370926524,1.0,1.0,1.0,True
ELSA,6,intercept_and_slope,0.2,100,100,1.0,8609,3443,12102,1157,1721.0,6162.5,605.0,561.5,0.7487290305538852,0.07807378006054154,-0.0006295867790714477,-0.014144807478799268,0.031424779566405235,1.0317038224259567,0.03864281595287522,1.0,1.0,1.0,True
ELSA,6,intercept_and_slope,0.3,100,100,1.0,8609,3443,12102,1157,2582.0,9234.5,907.0,843.0,0.7487290305538852,0.07806373206643108,-0.0006396347731819005,-0.018339044329151066,0.020696726416728928,1.033043901317117,0.03452119489262495,1.0,1.0,1.0,True
ELSA,6,intercept_and_slope,0.4,100,100,1.0,8609,3443,12102,1157,3443.0,12335.5,1211.0,1125.0,0.7487290305538852,0.07805667171994421,-0.0006466951196687845,-0.018999151538384308,0.022487830616798047,1.030038721180956,0.030038721180955963,1.0,1.0,1.0,True
ELSA,6,intercept_and_slope,0.5,100,100,1.0,8609,3443,12102,1157,4304.0,15416.5,1517.5,1409.0,0.7487290305538852,0.07805433168683099,-0.0006490351527819946,-0.022724212864312823,0.022724212864312823,1.0304403267486753,0.03044032674867514,1.0,1.0,1.0,True
ELSA,6,intercept_and_slope,0.6,100,100,1.0,8609,3443,12102,1157,5165.0,18506.0,1818.0,1689.0,0.7487290305538852,0.07805325852376724,-0.0006501083158457419,-0.021000246358908584,0.021000246358908584,1.0303644002398422,0.030364400239842215,1.0,1.0,1.0,True
ELSA,6,intercept_only,0.05,100,100,1.0,8609,3443,12102,1157,430.0,1545.5,151.0,140.0,0.7487290305538852,0.07818927133800288,-0.0005140955016100998,-0.02378069870735344,0.05500806744532773,1.1219527603014363,0.12195276030143631,0.98,1.0,1.0,True
ELSA,6,intercept_only,0.1,100,100,1.0,8609,3443,12102,1157,860.0,3077.5,301.5,280.5,0.7487290305538852,0.07817974342372852,-0.0005236234158844666,-0.02798237299172556,0.04461519813862255,1.1219527603014363,0.12195276030143631,1.0,1.0,1.0,True
ELSA,6,intercept_only,0.2,100,100,1.0,8609,3443,12102,1157,1721.0,6162.5,605.0,561.5,0.7487290305538852,0.07817312841514801,-0.0005302384244649794,-0.01462331141014498,0.03079797551226421,1.1219527603014363,0.12195276030143631,1.0,1.0,1.0,True
